BookID,Title,AuthorID,GenreID,ISBN,Publisher,PublicationDate,Stock,Price,Photo
11282,Hitler's Pope: The Secret History of Pius XII,206981,119,0140296271,Viking Adult,1999-10-01,17,147.53,http://images.amazon.com/images/P/0140296271.01.LZZZZZZZ.jpg
11283,Crystal Woman: The Sisters of the Dreamtime,83999,973,0446385727,Frederick Warne & Co,1987-09-01,4,474.93,http://images.amazon.com/images/P/0446385727.01.LZZZZZZZ.jpg
11284,"Generation Kill: Devil Dogs, Iceman, Captain America, and the New Face of American War",104841,537,0399151931,G.P. Putnam's Sons,2005-02-01,7,371.73,http://images.amazon.com/images/P/0399151931.01.LZZZZZZZ.jpg
11286,The Gift,169895,444,0446364673,Delacorte Press,1994-06-01,9,472.43,http://images.amazon.com/images/P/0446364673.01.LZZZZZZZ.jpg
11288,Eminence,114197,444,0732267048,Andrews Mcmeel Pub,1989-04-01,7,86.94,http://images.amazon.com/images/P/0732267048.01.LZZZZZZZ.jpg
11289,Straight,205853,444,0399134700,G. P. Putnam's Sons,1989-11-01,20,318.05,http://images.amazon.com/images/P/0399134700.01.LZZZZZZZ.jpg
11291,Mantissa,197282,444,0586058192,Little Brown & Co,1982-08-01,7,366.51,http://images.amazon.com/images/P/0586058192.01.LZZZZZZZ.jpg
11293,The Gates of the Alamo,198654,444,0679447172,Penguin Books,2001-03-01,9,170.11,http://images.amazon.com/images/P/0679447172.01.LZZZZZZZ.jpg
11294,"How to Choose the Sex of Your Baby, Revised Edition",18970,522,0385244428,Main Street Books,1989-02-01,12,257.71,http://images.amazon.com/images/P/0385244428.01.LZZZZZZZ.jpg
11295,Be Cool,201550,444,0060082151,Delacorte Press,1999-02-01,20,450.14,http://images.amazon.com/images/P/0060082151.01.LZZZZZZZ.jpg
11296,Prayers of a God Chaser: Passionate Prayers of Pursuit,109072,973,0764227343,Bethany House Pub,2002-10-01,14,287.14,http://images.amazon.com/images/P/0764227343.01.LZZZZZZZ.jpg
11297,Final Verdict,139974,444,0451212614,Signet,2004-08-01,1,486.83,http://images.amazon.com/images/P/0451212614.01.LZZZZZZZ.jpg
11298,Romeo and Juliet (Folger Shakespeare Library),200815,345,0743482808,Simon & Schuster,2004-01-01,19,182.2,http://images.amazon.com/images/P/0743482808.01.LZZZZZZZ.jpg
11299,The Sugar House: A Tess Monaghan Mystery,202973,444,0380978172,William Morrow,2000-08-01,11,306.76,http://images.amazon.com/images/P/0380978172.01.LZZZZZZZ.jpg
11300,Haven,186515,444,0380973014,Avon Books,1997-09-01,12,208.57,http://images.amazon.com/images/P/0380973014.01.LZZZZZZZ.jpg
11301,The Internet for Dummies,117018,257,0764506749,"John Wiley & Sons, Inc.",1998-02-01,14,345.46,http://images.amazon.com/images/P/0764506749.01.LZZZZZZZ.jpg
11304,Clifford's Halloween,197498,625,0590403249,Cartwheel,1986-10-01,3,73.97,http://images.amazon.com/images/P/0590403249.01.LZZZZZZZ.jpg
11305,Written In The Stars,152906,444,0373834764,Harlequin,2001-12-01,9,219.99,http://images.amazon.com/images/P/0373834764.01.LZZZZZZZ.jpg
11306,Beyond Star Trek: Physics from Alien Invasions to the End of Time,198215,1017,046500637X,Basic Books,1997-11-01,9,195.93,http://images.amazon.com/images/P/046500637X.01.LZZZZZZZ.jpg
11307,Titanic,79287,537,086299179X,Gallery Books,1990-03-01,16,181.29,http://images.amazon.com/images/P/086299179X.01.LZZZZZZZ.jpg
11309,How Things Are: A Science Tool-Kit for the Mind,198208,1017,0688149510,William Morrow & Co,1995-05-01,19,202.66,http://images.amazon.com/images/P/0688149510.01.LZZZZZZZ.jpg
11310,Vulcan's Forge (Star Trek: The Original Series),132110,444,0671009265,Star Trek,1997-08-01,17,198.58,http://images.amazon.com/images/P/0671009265.01.LZZZZZZZ.jpg
11311,Ship of the Line (Star Trek: The Next Generation),109351,444,0671009249,Star Trek,1997-10-01,7,381.35,http://images.amazon.com/images/P/0671009249.01.LZZZZZZZ.jpg
11312,Starting an eBay Business for Dummies,183239,257,0764515470,For Dummies,2001-12-01,2,396.5,http://images.amazon.com/images/P/0764515470.01.LZZZZZZZ.jpg
11313,The Hampton Affair,203407,444,0425174824,Putnam Adult,1999-05-01,15,290.97,http://images.amazon.com/images/P/0425174824.01.LZZZZZZZ.jpg
11314,Riding the Snake,143481,444,0380800160,William Morrow,1998-09-01,8,443.62,http://images.amazon.com/images/P/0380800160.01.LZZZZZZZ.jpg
11315,Blessings: Prayers and Declarations for a Heartful Life,201904,973,0874779065,Jeremy P. Tarcher,1998-03-01,1,483.25,http://images.amazon.com/images/P/0874779065.01.LZZZZZZZ.jpg
11316,Beginning Mindfulness: Learning the Way of Awareness,10198,872,1577314417,New World Library,2004-02-01,11,322.85,http://images.amazon.com/images/P/1577314417.01.LZZZZZZZ.jpg
11317,After Hannibal,209276,444,0385486510,W. W. Norton & Company,1998-05-01,4,320.94,http://images.amazon.com/images/P/0385486510.01.LZZZZZZZ.jpg
11318,"Stop Teaching Our Kids to Kill : A Call to Action Against TV, Movie and Video Game Violence",201848,432,0609606131,Harmony,1999-10-01,19,482.25,http://images.amazon.com/images/P/0609606131.01.LZZZZZZZ.jpg
11319,Doctor Sleep,171847,444,0151261008,Harcourt Brace Jovanovich,1991-01-01,14,342.74,http://images.amazon.com/images/P/0151261008.01.LZZZZZZZ.jpg
11320,A Stolen Tongue,113772,444,0871136694,Anchor,1998-01-01,15,452.49,http://images.amazon.com/images/P/0871136694.01.LZZZZZZZ.jpg
11321,Crossing the Chasm: Marketing and Selling Technology Products to Mainstream Customers,207646,150,0887305199,HarperCollins,1991-10-01,7,330.64,http://images.amazon.com/images/P/0887305199.01.LZZZZZZZ.jpg
11322,Chains of Command,209404,444,0399138226,Berkley,1994-01-01,4,495.72,http://images.amazon.com/images/P/0399138226.01.LZZZZZZZ.jpg
11324,Heat,201145,625,0446512753,Philomel Books,2006-04-01,8,353.05,http://images.amazon.com/images/P/0446512753.01.LZZZZZZZ.jpg
11325,Treasure Island (Aladdin Classics),200838,625,0689832125,Aladdin,2000-02-01,6,162.04,http://images.amazon.com/images/P/0689832125.01.LZZZZZZZ.jpg
11326,Once Upon a Wedding,104571,444,0061032433,William Morrow,2002-07-01,13,120.46,http://images.amazon.com/images/P/0061032433.01.LZZZZZZZ.jpg
11328,America Looks Up,201634,973,0849917476,W Pub Group,2001-12-01,7,115.49,http://images.amazon.com/images/P/0849917476.01.LZZZZZZZ.jpg
11329,Voyager,201178,1163,055347331X,Alfred A. Knopf,1987-11-01,16,332.97,http://images.amazon.com/images/P/055347331X.01.LZZZZZZZ.jpg
11330,God Will Make a Way: What to Do When You Don't Know What to Do,205653,444,159145008X,Integrity Publishers,2002-09-01,16,179.63,http://images.amazon.com/images/P/159145008X.01.LZZZZZZZ.jpg
11332,A Winter Marriage: A Novel,134678,444,0316076228,Little & Brown,2002-12-01,9,432.9,http://images.amazon.com/images/P/0316076228.01.LZZZZZZZ.jpg
11333,Key West,48025,444,1575664542,Zebra Books,2000-05-01,13,309.69,http://images.amazon.com/images/P/1575664542.01.LZZZZZZZ.jpg
11334,Marry Me,38042,444,0316102563,Alfred A. Knopf,1976-12-01,1,355.21,http://images.amazon.com/images/P/0316102563.01.LZZZZZZZ.jpg
11336,He Did This Just For You New Testament With Reflections From Max Lucado,201634,109,071800051X,Thomas Nelson Inc,2001-10-01,20,86.12,http://images.amazon.com/images/P/071800051X.01.LZZZZZZZ.jpg
11337,A Magical Christmas,115823,444,0451407962,Topaz,1997-11-01,15,442.71,http://images.amazon.com/images/P/0451407962.01.LZZZZZZZ.jpg
11339,The Coffin Quilt: The Feud between the Hatfields and the McCoys,102252,1247,0152020152,CY,2001-04-01,1,185.71,http://images.amazon.com/images/P/0152020152.01.LZZZZZZZ.jpg
11340,September Song,201816,444,0812579453,Houghton Mifflin/Seymour Lawrence,1992-06-01,14,407.7,http://images.amazon.com/images/P/0812579453.01.LZZZZZZZ.jpg
11341,Demonology,109944,444,0316588741,"Little, Brown and Company",2001-01-01,18,307.88,http://images.amazon.com/images/P/0316588741.01.LZZZZZZZ.jpg
11342,Tropic of Night,208598,444,0060509554,William Morrow,2003-03-01,10,331.91,http://images.amazon.com/images/P/0060509554.01.LZZZZZZZ.jpg
11344,Lizard Care from A to Z,98816,870,0812098102,B.E.S. Publishing,1997-05-01,11,190.14,http://images.amazon.com/images/P/0812098102.01.LZZZZZZZ.jpg
11346,The Dragon on the Border,111361,444,0441166571,Ace,1993-06-01,3,250.78,http://images.amazon.com/images/P/0441166571.01.LZZZZZZZ.jpg
11347,The Dragon at War,111361,444,0441166113,Ace Hardcover,1992-11-01,11,140.17,http://images.amazon.com/images/P/0441166113.01.LZZZZZZZ.jpg
11348,As American As Apple Pie,104387,273,1586605054,Simon & Schuster,1990-01-01,17,350.24,http://images.amazon.com/images/P/1586605054.01.LZZZZZZZ.jpg
11349,To Kill the Potemkin,185036,444,0451400399,Berkley,1987-07-01,7,353.76,http://images.amazon.com/images/P/0451400399.01.LZZZZZZZ.jpg
11351,"Second Contact (Colonization, Book 1)",209113,444,0345430220,Del Rey,2000-02-01,9,481.06,http://images.amazon.com/images/P/0345430220.01.LZZZZZZZ.jpg
11352,The Veteran,205313,444,0312983425,St. Martin's Paperbacks,2003-02-01,5,250.08,http://images.amazon.com/images/P/0312983425.01.LZZZZZZZ.jpg
11353,When the Wind Blows,152757,444,0060804548,Little Brown & Co,1998-10-01,18,117.45,http://images.amazon.com/images/P/0060804548.01.LZZZZZZZ.jpg
11354,American Fuji,158275,444,0399146911,Berkley Trade,2002-03-01,16,115.67,http://images.amazon.com/images/P/0399146911.01.LZZZZZZZ.jpg
11355,Picture This,200977,444,0330308882,G. P. Putnam's Sons,1988-09-01,16,449.64,http://images.amazon.com/images/P/0330308882.01.LZZZZZZZ.jpg
11356,The Folk of the Fringe,201276,444,0312876637,Tor Science Fiction,1990-08-01,10,190.07,http://images.amazon.com/images/P/0312876637.01.LZZZZZZZ.jpg
11357,A Whole Different Ball Game: The Inside Story of Baseball's New Deal,157721,1097,0671769421,Fireside,1992-05-01,11,185.41,http://images.amazon.com/images/P/0671769421.01.LZZZZZZZ.jpg
11358,My Son's Story,143136,444,0374217513,Penguin Books,1991-12-01,7,383.56,http://images.amazon.com/images/P/0374217513.01.LZZZZZZZ.jpg
11359,Other Women's Children,156919,444,0804108579,Random House,1990-08-01,17,498.04,http://images.amazon.com/images/P/0804108579.01.LZZZZZZZ.jpg
11360,Bottom-Up Marketing,205459,150,0070527334,McGraw-Hill,1988-10-01,11,318.42,http://images.amazon.com/images/P/0070527334.01.LZZZZZZZ.jpg
11362,Affliction,207907,444,0060161426,Harper Perennial,1990-09-01,15,226.07,http://images.amazon.com/images/P/0060161426.01.LZZZZZZZ.jpg
11363,100 Banned Books: Censorship Histories of World Literature,106054,669,0816040591,Checkmark Books,1999-08-01,1,439.73,http://images.amazon.com/images/P/0816040591.01.LZZZZZZZ.jpg
11364,Tales of a Fourth Grade Nothing,201032,625,0142302317,Yearling,1976-03-01,15,72.8,http://images.amazon.com/images/P/0142302317.01.LZZZZZZZ.jpg
11365,Cat on a Hot Tin Roof,201868,345,0451158695,Signet,1958-09-01,10,318.08,http://images.amazon.com/images/P/0451158695.01.LZZZZZZZ.jpg
11366,The Divide,129673,444,0439456967,G. P. Putnam's Sons,2005-09-01,9,72.87,http://images.amazon.com/images/P/0439456967.01.LZZZZZZZ.jpg
11367,Current Affairs,97362,444,0394579941,Random House,1990-08-01,9,150.1,http://images.amazon.com/images/P/0394579941.01.LZZZZZZZ.jpg
11368,Answered Prayers,201743,444,0375728236,Delacorte Press,2002-10-01,15,309.4,http://images.amazon.com/images/P/0375728236.01.LZZZZZZZ.jpg
11369,Rage of Angels,198499,444,0446329169,Warner Books,1988-08-01,9,452.34,http://images.amazon.com/images/P/0446329169.01.LZZZZZZZ.jpg
11370,The Blood of the Moon: The Roots of the Middle East Crisis,137755,973,1561210765,Wolgemuth & Hyatt Pub,1991-06-01,5,270.01,http://images.amazon.com/images/P/1561210765.01.LZZZZZZZ.jpg
11371,Royal Bride,206762,444,0446606952,Forever,2001-03-01,6,180.18,http://images.amazon.com/images/P/0446606952.01.LZZZZZZZ.jpg
11373,"CITIZEN SOLDIERS : The U.S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany -- June 7, 1944-May 7, 1945",201615,537,0684815257,Simon & Schuster,1997-11-01,7,133.13,http://images.amazon.com/images/P/0684815257.01.LZZZZZZZ.jpg
11375,It's Not Luck,205540,444,0884271153,North River Press,1994-01-01,3,448.0,http://images.amazon.com/images/P/0884271153.01.LZZZZZZZ.jpg
11376,Coming Home,204172,444,0373107455,St Martins Pr,1995-09-01,16,312.3,http://images.amazon.com/images/P/0373107455.01.LZZZZZZZ.jpg
11377,The Fire Engine Book (Little Golden Book),139225,625,0307960242,Golden Books,2001-02-01,19,290.88,http://images.amazon.com/images/P/0307960242.01.LZZZZZZZ.jpg
11378,Grover's Guide to Good Manners (Little Golden Books : Sesame Street),136471,625,030700127X,Golden Books,1995-06-01,11,252.86,http://images.amazon.com/images/P/030700127X.01.LZZZZZZZ.jpg
11379,Moby Dick,201617,444,0451520211,Wadsworth Publishing,1955-01-01,18,325.33,http://images.amazon.com/images/P/0451520211.01.LZZZZZZZ.jpg
11380,Horace Afoot,93909,444,0375703780,Vintage,1998-12-01,3,345.76,http://images.amazon.com/images/P/0375703780.01.LZZZZZZZ.jpg
11381,Talking to Strange Men,207432,444,0345351746,Arrow UK,1994-01-01,4,323.85,http://images.amazon.com/images/P/0345351746.01.LZZZZZZZ.jpg
11382,On the Nature of the Universe,198209,872,0804464448,Penguin Classics,1951-11-01,3,176.76,http://images.amazon.com/images/P/0804464448.01.LZZZZZZZ.jpg
11383,Understanding Men's Passages: Discovering the New Map of Men's Lives,112020,937,0679452737,Random House,1998-05-01,5,475.39,http://images.amazon.com/images/P/0679452737.01.LZZZZZZZ.jpg
11384,Freckles the Rabbit (How Your Pet Grows),177038,626,0394896394,Random House Books for Young Readers,1988-02-01,3,201.11,http://images.amazon.com/images/P/0394896394.01.LZZZZZZZ.jpg
11385,Light a Penny Candle,205305,444,0517484838,Berkley,2007-11-01,10,322.69,http://images.amazon.com/images/P/0517484838.01.LZZZZZZZ.jpg
11386,"I Am a Soldier, Too: The Jessica Lynch Story",205524,119,1400042577,Knopf,2003-11-01,9,219.75,http://images.amazon.com/images/P/1400042577.01.LZZZZZZZ.jpg
11387,Stillwatch,197501,444,0671469525,Simon & Schuster,1984-10-01,7,465.75,http://images.amazon.com/images/P/0671469525.01.LZZZZZZZ.jpg
11388,The Wine Lover's Cookbook: Great Recipes for the Perfect Glass of Wine,55770,273,0811820718,Chronicle Books,1999-05-01,10,222.07,http://images.amazon.com/images/P/0811820718.01.LZZZZZZZ.jpg
11390,Miss Manners on Painfully Proper Weddings,179060,1063,0517701871,Crown,1995-12-01,10,188.23,http://images.amazon.com/images/P/0517701871.01.LZZZZZZZ.jpg
11392,Me and My Dad,72787,626,0761115749,Workman Publishing Company,1999-04-01,14,397.8,http://images.amazon.com/images/P/0761115749.01.LZZZZZZZ.jpg
11393,"Grandma, Grandpa and Me: Stuff Kids Tell Us",72787,432,0761107673,Workman Publishing Company,1997-07-01,1,80.24,http://images.amazon.com/images/P/0761107673.01.LZZZZZZZ.jpg
11395,The Tale of Jemima Puddle-Duck,202832,625,1569870640,Derrydale Books,1992-12-01,12,224.33,http://images.amazon.com/images/P/1569870640.01.LZZZZZZZ.jpg
11396,Marilyn: The Last Take,188414,119,0451404203,Dutton,1992-08-01,1,90.66,http://images.amazon.com/images/P/0451404203.01.LZZZZZZZ.jpg
11397,Journey,143033,444,0590406280,Delacorte Press,2000-10-01,4,288.92,http://images.amazon.com/images/P/0590406280.01.LZZZZZZZ.jpg
11398,Theodore Rex,198301,119,0812966007,Random House,2001-11-01,15,373.52,http://images.amazon.com/images/P/0812966007.01.LZZZZZZZ.jpg
11399,The Set-Up,157285,444,0312968051,St Martins Pr,1997-04-01,8,178.22,http://images.amazon.com/images/P/0312968051.01.LZZZZZZZ.jpg
11400,The Holder of the World,145309,444,0449909662,Ballantine Books,1994-08-01,13,347.56,http://images.amazon.com/images/P/0449909662.01.LZZZZZZZ.jpg
11401,From This Day,29849,444,0373161115,Silhouette,2003-10-01,3,105.63,http://images.amazon.com/images/P/0373161115.01.LZZZZZZZ.jpg
11402,If I Die in a Combat Zone: Box Me Up and Ship Me Home,200949,119,0440343119,Crown,1999-09-01,19,374.14,http://images.amazon.com/images/P/0440343119.01.LZZZZZZZ.jpg
11403,Princess Daisy,204383,444,0553240390,Crown,1980-01-01,20,344.08,http://images.amazon.com/images/P/0553240390.01.LZZZZZZZ.jpg
11405,The Count of Monte Cristo (Puffin Classics) : Abridged,200965,625,0140373535,Puffin Books,1996-08-01,10,382.72,http://images.amazon.com/images/P/0140373535.01.LZZZZZZZ.jpg
11407,By the Light of My Father's Smile: A Novel (Ballantine Reader's Circle),200819,444,0345426061,Ballantine Books,1999-08-01,10,126.69,http://images.amazon.com/images/P/0345426061.01.LZZZZZZZ.jpg
11409,Angel of Mercy (Mercy Trilogy),197449,1247,0553571451,Bantam Books for Young Readers,1999-12-01,7,370.24,http://images.amazon.com/images/P/0553571451.01.LZZZZZZZ.jpg
11410,Millroy the Magician,106089,444,0140235280,Random House,1994-02-01,10,237.2,http://images.amazon.com/images/P/0140235280.01.LZZZZZZZ.jpg
11411,The Art of the Possible: The Path from Perfectionism to Balance and Freedom,70641,937,0688143350,William Morrow & Co,1995-10-01,18,341.88,http://images.amazon.com/images/P/0688143350.01.LZZZZZZZ.jpg
11412,Blind Faith,30937,1063,1551667835,Putnam Adult,1989-01-01,3,232.03,http://images.amazon.com/images/P/1551667835.01.LZZZZZZZ.jpg
11416,Always and Forever,139934,444,0399135111,Gallery Books,2007-01-01,8,312.27,http://images.amazon.com/images/P/0399135111.01.LZZZZZZZ.jpg
11417,Malibu,38042,444,051757506X,Crown,1990-06-01,18,139.15,http://images.amazon.com/images/P/051757506X.01.LZZZZZZZ.jpg
11419,The New Baby at Your House,207960,626,0688166989,HarperCollins,1999-03-01,10,437.06,http://images.amazon.com/images/P/0688166989.01.LZZZZZZZ.jpg
11420,Winnie the Pooh's Bedtime Stories,16531,625,1562826468,Disney Press,1994-05-01,2,272.6,http://images.amazon.com/images/P/1562826468.01.LZZZZZZZ.jpg
11421,Tootle,115880,625,0307020975,Golden Books,2001-02-01,7,85.47,http://images.amazon.com/images/P/0307020975.01.LZZZZZZZ.jpg
11422,Impulse,104651,1247,1551666340,Margaret K. McElderry Books,2008-05-01,12,267.81,http://images.amazon.com/images/P/1551666340.01.LZZZZZZZ.jpg
11423,Here And Then,197317,444,155166304X,MIRA,1997-11-01,6,201.46,http://images.amazon.com/images/P/155166304X.01.LZZZZZZZ.jpg
11424,Captive Secrets,198994,444,0345341236,Ballantine Books,1991-06-01,20,124.26,http://images.amazon.com/images/P/0345341236.01.LZZZZZZZ.jpg
11425,The Captive,105823,444,0843934913,Doubleday,1989-09-01,6,229.54,http://images.amazon.com/images/P/0843934913.01.LZZZZZZZ.jpg
11426,The Cutting Room,204474,444,1841954748,Canongate UK,2003-05-01,13,72.22,http://images.amazon.com/images/P/1841954748.01.LZZZZZZZ.jpg
11427,I Love a Cop: What Police Families Need to Know,143087,432,1572301937,The Guilford Press,1997-03-01,12,99.06,http://images.amazon.com/images/P/1572301937.01.LZZZZZZZ.jpg
11428,Children Are From Heaven,201452,432,0060175656,Harper,1999-08-01,11,418.42,http://images.amazon.com/images/P/0060175656.01.LZZZZZZZ.jpg
11429,Last Man Down: A Firefighter's Story of Survival and Escape from the World Trade Center,111674,903,0425189880,Berkley,2002-04-01,16,449.81,http://images.amazon.com/images/P/0425189880.01.LZZZZZZZ.jpg
11430,Catwatching,207041,870,0517565188,Three Rivers Press,1993-03-01,17,350.81,http://images.amazon.com/images/P/0517565188.01.LZZZZZZZ.jpg
11433,The End of War: A Novel of the Race for Berlin,204239,444,0553581384,Bantam,2001-05-01,10,379.44,http://images.amazon.com/images/P/0553581384.01.LZZZZZZZ.jpg
11434,Now You See It . . .,205102,1247,076530872X,Harcourt Childrens Books,2005-01-01,16,243.92,http://images.amazon.com/images/P/076530872X.01.LZZZZZZZ.jpg
